"","Gene","Rate01","Rate10","Eject","Decay","Rate01Mean","Rate10Mean","EjectMean","Rate01SD","Rate10SD","EjectSD","Rate01Median","Rate10Median","EjectMedian","Rate01MAD","Rate10MAD","EjectMAD","Model","Condition","Expression","Variance","ThirdMoment","BurstMean","BurstSD","BurstMedian","BurstMAD","HK","HK_new","HK_both","TF","Type"
"58","DDX18",0.00324570659891029,0.00371626324615339,0.018977670128078,0.00127251913994843,0.00349207045187782,0.00577493461687644,0.021970384918786,0.00072387738420088,0.00792435166210306,0.0109988084193384,0.00339720427403843,0.00420372870291742,0.019808306297488,0.000447496365790137,0.00141727569825243,0.00242808565596075,2,"HCTDMSOr2",13.9048305695746,30.9974316043144,62.0030125943857,4.91868958220755,1.70948464660122,4.7118894447823,1.5982899772213,"yes","yes","yes","no","HK"
"59","DDX23",0.00295616500040194,0.00771899956914345,0.0074934102860619,0.00209151483791997,0.00322499996596498,0.0322143529767781,0.0182808650522714,0.00103308533436994,0.0740734071437691,0.0328428501185229,0.00323786334089064,0.0109517646021529,0.00900482069168171,0.000735733441787939,0.00787309782814705,0.00390681105069285,2,"HCTDMSOr2",1.98419540229885,2.81584216871449,4.5099504873649,1.13108693727354,1.02523719380924,0.828794356771541,0.413495435110794,"yes","yes","yes","no","HK"
"60","DDX3X",0.00378049189103152,0.0658901614908957,0.116368069224575,0.00171655206176138,0.003507240749179,0.0543087015749463,0.0979763535777498,0.000382559603713343,0.0768859172984529,0.120343142237781,0.0035196284388544,0.0312599019641302,0.0620349242653289,0.000260093524480436,0.0157752421154635,0.0250389226839525,2,"HCTDMSOr2",7.35590778097983,18.644223023196,67.6806097459899,2.07326195233017,0.390238892991202,1.99390396949997,0.343168578475134,"yes","yes","yes","no","HK"
"61","DEK",0.000587431934971056,0.000341221989060739,0.00625164695151448,0.000497063151686149,0.000621813830186339,0.000449123063542877,0.00649638313090343,0.000124009634074464,0.00160590780910474,0.00277707302157657,0.000613089587510774,0.0003708121314405,0.00634621909938281,6.56914958176037e-05,7.46833975977376e-05,0.000246746507306839,2,"HCTDMSOr2",15.9127613554434,41.4105581283408,50.2898006351125,17.667500806295,4.55581126809513,17.1149312086017,4.19342030987049,"yes","yes","yes","no","HK"
"62","DHX15",0.00232617889937291,0.00243960108558403,0.00730455714501136,0.00143203262162547,0.00282174801167891,0.00727242619778959,0.0106938734729633,0.000933249442128303,0.015626964492045,0.0103696757900967,0.00268779657430058,0.00349888919053119,0.00820811245913246,0.000609990688665199,0.00186342590201693,0.00162671140539704,2,"HCTDMSOr2",4.97912167026638,7.96716668714019,13.1779381879166,2.75633576954937,1.7118004825266,2.34601342550691,1.2983615530368,"yes","yes","yes","no","HK"
"63","DKC1",0.00215870617148133,0.0021820224298822,0.0116592053526341,0.00144174925932221,0.00237212350032193,0.00336364413528911,0.0131785817172604,0.000568007310729015,0.00408429259500684,0.00490393547269817,0.0023003097148445,0.00253917537816105,0.0122012267465825,0.000352048546211118,0.000885679052685439,0.00136233922619714,2,"HCTDMSOr2",8.0431654676259,16.2110863826924,32.8474047882443,5.10739413520564,1.9795317341827,4.80562609587908,1.78380582456095,"yes","yes","yes","no","HK"
"64","DNAJA2",0.0112258939707719,0.0208980240356221,0.0328115946082058,0.00350175239348589,0.0112777900117007,0.0408118716038608,0.0450367478470832,0.00309596399499246,0.0964477744331937,0.0599437318150628,0.0109813921036612,0.0194970429239866,0.0318038594888706,0.00218320945022929,0.0109147449838574,0.00827862988184231,2,"HCTDMSOr2",6.54859611231102,10.4607413696321,18.6576065268938,1.89176205267723,1.05066440889837,1.63346805567786,0.82881963297938,"yes","yes","yes","no","HK"
"65","DNAJC3",0.00540801738281029,0.0344456388037601,0.0200636630442311,0.00202692500690655,0.00480037284719649,0.049014459547867,0.0256776119828148,0.00127883276436593,0.162939436180266,0.0669827723838558,0.00481628582904182,0.0190964721891854,0.0133228944529139,0.000870515176299175,0.0130193948079444,0.00591740681423473,2,"HCTDMSOr2",2.6863309352518,3.79369804875524,6.39500312144053,0.885715216199785,0.629207376796791,0.70604627206079,0.289333603932208,"yes","yes","yes","no","HK"
"66","DNAJC7",0.00286999753419594,0.00366856965456902,0.00892757278352401,0.000844769049821373,0.00342120309877025,0.0155358768813067,0.0176450406258003,0.000964354293470814,0.0466038712984356,0.0335634375592952,0.00330445222704219,0.00567260255605499,0.0106438659113768,0.000680134830193017,0.00326581921761828,0.00283943953149364,2,"HCTDMSOr2",9.27677929547088,15.5416534660271,25.2184734989606,2.16625369075227,1.20888104644653,1.87784279048752,1.01399280531328,"yes","yes","yes","no","HK"
"67","DNAJC8",0.00143788693297615,0.000718234857398878,0.00666062675536658,0.000702858732877889,0.00170571703201535,0.00141355459913374,0.00744876731574866,0.000531038691410601,0.00435182994977633,0.00378450827118922,0.00162050118265681,0.000924562182012993,0.00697819446712217,0.000300242687865723,0.000349401767153799,0.000541680145359884,2,"HCTDMSOr2",12.6385281385281,22.3808821049081,25.7438148765522,8.29021935236651,4.06107890248748,7.54808763884822,3.52336626243416,"yes","yes","yes","no","HK"
"68","DYNC1LI1",0.00425485221758253,0.00301854000751047,0.0122695222353572,0.00261413235772462,0.00517350494339588,0.00876667495164328,0.015879951764841,0.00216050585251062,0.0242533990817636,0.0138975259904603,0.00476668553638861,0.00386573664569965,0.0130074204227869,0.00130089971595989,0.00214381415569463,0.00195467971268348,2,"HCTDMSOr2",5.4910007199424,8.30751440532704,12.18315896511,4.23235370194412,3.35354822722044,3.36549365695898,2.22309858321115,"yes","yes","yes","no","HK"
"69","DYNLL2",0.00287194729354781,2.66211798743241,1.81127194467397,0.00167390015722611,0.00258800150414213,0.0741573921303708,0.0544304481233255,0.000355071198538312,0.116005206848353,0.0781348301965494,0.00259257898506444,0.0391798136652891,0.0309293244888715,0.000226966175209826,0.0236519681962429,0.0161037620799392,2,"HCTDMSOr2",3.4996400287977,5.95194371491317,15.3411108103939,0.847201130548979,0.194167779150707,0.803932043265982,0.134053852390074,"yes","yes","yes","no","HK"
"70","DYNLT1",0.00200067141971808,0.00259473453086169,0.0179185080161423,0.000919878464845017,0.0021187902090093,0.00397603600325029,0.0208347692473941,0.000366796334144162,0.0107881036862088,0.0211967181749497,0.00208353891464802,0.0029076162923741,0.0186806209977359,0.000224092222448562,0.000820690576280504,0.00201276503382311,2,"HCTDMSOr2",16.9625090122567,48.0317595303803,141.534987438065,6.62870954932769,1.8331209127909,6.42757353073121,1.73611672840932,"yes","yes","yes","no","HK"
"71","EAPP",0.0105236071730066,0.0389260443531716,0.0182520095850547,0.00294047485833453,0.0082407254620585,0.0398905569743891,0.0176754663134865,0.00337671046245519,0.0987378560179366,0.027283869208433,0.0080621765756613,0.0140743554738085,0.0105582890287014,0.002355884025046,0.0105373407536758,0.00373469369996769,2,"HCTDMSOr2",2.64178033022254,3.36126947938338,4.7385877639719,1.35625934974418,2.64159746039676,0.757639280462667,0.508225529262158,"yes","yes","yes","no","HK"
"72","EDF1",0.00243898314458408,0.00444512190173791,0.0134114652611507,0.000493467379652834,0.00275959245706841,0.0156951570075489,0.0273240590091023,0.000596038436909517,0.0289920213230672,0.0353121039334395,0.0027273380957513,0.00685248262328334,0.0166675002843457,0.000439160467900488,0.00385898165717776,0.0052594527218018,2,"HCTDMSOr2",19.2582972582973,41.8625754556489,108.035865155172,2.71825044016047,1.19935799065009,2.43574776203131,1.05658354100333,"yes","yes","yes","no","HK"
"73","EEF1B2",0.00114171804523551,0.00065198217245307,0.0317599471220101,0.000381624743536132,0.00131833074894518,0.00194227978393511,0.0392266638387339,0.000665374169417734,0.00566875257923874,0.030212668675441,0.00118773071781638,0.000708817287110798,0.0322828885147547,0.000100473915330835,0.000121063927231098,0.00109325852584121,2,"HCTDMSOr2",105.917570498915,667.449459896508,-1338.95987717168,44.3368187558436,12.7724433212519,45.5426766228091,9.43910669459548,"yes","yes","yes","no","HK"
"74","EEF2",0.00393793975086519,0.0338799567197893,0.169939374333854,0.000841385698195725,0.00371669088553612,0.032698071350189,0.16457390916672,0.000420069672820547,0.0350084450636182,0.140731278065233,0.00373142218758394,0.0226099577393267,0.124484232147933,0.000265913241757461,0.0101207169751027,0.0414338934158416,2,"HCTDMSOr2",42.0620938628159,207.922498142813,1505.85102086169,5.74985916364398,1.12699262870826,5.52223643352778,1.01793476192631,"yes","yes","yes","no","HK"
"75","EIF1",0.0142997441063776,0.171815741215094,1.17052076739609,0.00230453631136677,0.0126480715340191,0.0899943156874487,0.69001834559422,0.0013800793869124,0.0889515379502844,0.521551988081848,0.0126210372907493,0.0597481650299703,0.515051756230707,0.00100421826461351,0.0254050674700932,0.153430465110996,2,"HCTDMSOr2",78.0586107091172,525.891644379565,5502.64186118908,8.86584761896941,1.80231082214901,8.63210233080518,1.86404153138328,"yes","yes","yes","no","HK"
"76","EIF1B",0.0115571831736286,0.0407348590537781,0.0451866220398932,0.00403639630787753,0.0105007506115366,0.0526095552768704,0.0520449330689342,0.00253380957556187,0.108563736459688,0.0706178874403634,0.0104016950715536,0.0264827030551011,0.0353351284446885,0.00179433200769532,0.0148460349729643,0.0108311396527952,2,"HCTDMSOr2",4.94827586206897,8.03468093539437,16.2943130099635,1.53221038588814,0.763387128195013,1.33706519472034,0.569593293126814,"yes","yes","yes","no","HK"
"77","EIF2AK1",0.0021820029139053,0.011750009695219,0.010247226800889,0.000652418092671803,0.00217654532138145,0.0352434129938133,0.0242340956842949,0.000426566631870848,0.082692716952689,0.049324962929503,0.00219684131774664,0.0134067168704639,0.0112348101931892,0.000288614541639233,0.00919675967069505,0.0057631505241186,2,"HCTDMSOr2",4.91919191919192,7.82175288235895,14.8288891215123,0.975716464507044,0.41671847298538,0.847326667921475,0.257073883045894,"yes","yes","yes","no","HK"
"78","EIF2S1",0.0021855403807399,0.00178339760700881,0.0114855193265763,0.00119578833269835,0.00235603067039621,0.0024127590031093,0.0123394036480759,0.000516776333983041,0.0021150049967034,0.00267758978740819,0.00229721106801246,0.00200261660055552,0.01184104297171,0.000324165855581762,0.000627733630433189,0.00103112396974894,2,"HCTDMSOr2",10.5767844268205,21.1006290256263,32.0060173889539,6.2545348563633,2.2844838643287,5.91285554377953,2.06754083803031,"yes","yes","yes","no","HK"
"79","EIF2S2",0.00312963896689834,0.00255822399212924,0.0286159757687399,0.00118091383256375,0.0032790972632238,0.00321632798425483,0.030207706604837,0.000575309681837302,0.00361031902195672,0.00790079100463616,0.00321392607407528,0.00272641097386668,0.0291127193719484,0.000335458036348731,0.000648463418273788,0.00190414410921566,2,"HCTDMSOr2",26.6637806637807,76.6517473227426,128.103766956123,10.9292426181886,2.97152339243912,10.6775556468591,2.81534426970043,"yes","yes","yes","no","HK"
"80","EIF3A",0.00447666854477681,0.0104594835357416,0.109430766404149,0.00313465430558175,0.00451355769919108,0.011884823753508,0.11613587487905,0.000578094898197243,0.00592754162497911,0.0287388923660139,0.00449085715163814,0.0106464036496418,0.110416668258044,0.000369209947715944,0.00262986192080328,0.0133826400124403,2,"HCTDMSOr2",31.385559566787,165.002246347535,858.81084400821,10.6341286809379,2.16472458080876,10.3857976511786,2.00589758795282,"yes","yes","yes","no","HK"
"81","EIF3B",0.0015527097733401,0.00608769284906532,0.0119373128604389,0.000788272228388056,0.00165463098566267,0.023044281905875,0.0319129576212445,0.000266318245921931,0.0717682893877187,0.0844171080323996,0.00165752770924218,0.00870848176717752,0.0151204813939796,0.000189776019451065,0.00481092900943508,0.0058944173109239,2,"HCTDMSOr2",6.155010814708,13.0855606884195,35.6594428696064,1.86370168308278,0.553269701858553,1.74127100263931,0.489920138016999,"yes","yes","yes","no","HK"
"82","EIF3D",0.00211586112673202,0.00230795315708835,0.00965805779338502,0.000723008018180879,0.00244134137463202,0.0060262812617919,0.0137894741452633,0.000621897567549157,0.0158084018521162,0.0165189673085138,0.00234643116005685,0.0030707858726349,0.010666762876332,0.00038938937930332,0.00133049229810055,0.0017751316836189,2,"HCTDMSOr2",12.7768953068592,25.2549174366928,46.0589813403475,3.73883926719288,1.64248878502981,3.47378878219398,1.51265241263691,"yes","yes","yes","no","HK"
"83","EIF3E",0.00106618712395741,0.000634130173434807,0.0228601202788293,0.00120850928260972,0.00112641716465449,0.0007994434319145,0.0235343990742582,0.000282797057376336,0.00176068717516405,0.00556373472895828,0.00110521442976097,0.000675494959188833,0.0230925879627065,0.000136125764565477,0.000141102378346674,0.000812429835197661,2,"HCTDMSOr2",35.5781476121563,140.148379202523,36.5009157576447,35.4875589764752,9.82438920766396,34.188993868656,8.91779691747517,"yes","yes","yes","no","HK"
"84","EIF3G",0.0028467491182021,0.00177235968067427,0.013559299945984,0.00115499437688898,0.00317477026791069,0.00278972450864903,0.0148426325549642,0.000852352321814836,0.00395916069678155,0.00440678914039264,0.00304358939163686,0.00206306440991751,0.014025389553232,0.000498800587788635,0.000731184352499756,0.00118508051019847,2,"HCTDMSOr2",14.469696969697,27.4785189557917,37.8281615843598,7.31473118362728,3.2225361361501,6.79948196395527,2.85969327049576,"yes","yes","yes","no","HK"
"85","EIF3H",0.000357093118286675,0.000156823078892803,0.00241289149833746,0.000221033544246999,0.000457814408354417,0.000841809142236223,0.00321874897627306,0.000189290990105045,0.00758972120437303,0.00780684970506758,0.000426078258931517,0.000222719085509524,0.0025542705910635,8.07543890747093e-05,8.21993276873308e-05,0.000173909416756486,2,"HCTDMSOr2",22.7559566787004,45.5158941208668,42.2305032150044,12.5986815638786,6.41298713176885,11.466293162028,5.32888024353615,"yes","yes","yes","no","HK"
"86","EIF3J",0.00257479497855636,0.00356170325336,0.0132188315962483,0.00119607720919824,0.00281517875423799,0.00661984664915155,0.0168572282390622,0.000627278369727676,0.0122753416086643,0.0139166374688598,0.00273586543033739,0.00423826943286026,0.0141456075201459,0.000404772018284954,0.00168189227665224,0.00232476441306798,2,"HCTDMSOr2",9.27482014388489,18.967639356141,40.8260678584715,3.53693483979201,1.35036375378352,3.3378222567129,1.25508829064129,"yes","yes","yes","no","HK"
"87","EIF3K",0.000460358403339518,0.000421699764536221,0.00368150692275357,0.000139495225467708,0.000533303652227598,0.00147364403484374,0.00567450218186865,0.000148699931285292,0.00608247593629352,0.0107857955038487,0.00050910500451482,0.000548737215056204,0.0039933704934762,6.47870983732828e-05,0.000175850355838924,0.000429249393645629,2,"HCTDMSOr2",27.548596112311,74.8840675035415,166.146646453375,7.46945730435852,2.60240236109349,7.27847254486812,2.45407359394951,"yes","yes","yes","no","HK"
"88","EIF4A3",0.00127994555903716,0.000709837030938442,0.00814722464152622,0.00119410366176599,0.00150449273880999,0.00123723094830476,0.00887664853074471,0.000547686933876681,0.00251738233190557,0.00274893867536619,0.0014332858993992,0.000878757847894494,0.00845640680194773,0.00033421704674563,0.000374779491276966,0.000697103698939688,2,"HCTDMSOr2",13.1675090252708,25.1849371163445,35.0864794336182,11.4288356950152,7.55393613403563,9.62307596200909,5.08153278113133,"yes","yes","yes","no","HK"
"89","EIF4H",0.0028779472490773,0.00699970072759051,0.0106812619268686,0.000895343369832643,0.00312817093560661,0.0251953151448127,0.0239306678119933,0.000720817411501106,0.0599844685685023,0.0435319776739782,0.0031314730921146,0.0101261286141434,0.0131113353926873,0.000533651653558464,0.00648112572026255,0.00515692065511775,2,"HCTDMSOr2",6.95172910662824,11.8341252522652,25.0474173566341,1.51818578776013,0.742863603148817,1.29951183065874,0.553154997097498,"yes","yes","yes","no","HK"
"90","EIF5B",0.00276975562681869,0.00218733408291648,0.026461244925451,0.00142435870894864,0.00285699784553585,0.00248943382576013,0.0272217196699561,0.000440335047049814,0.00161407928298517,0.0036833507293908,0.00282071066072495,0.00228047324996629,0.0267433759616304,0.000273886871310506,0.00047730984214294,0.00144081775231966,2,"HCTDMSOr2",20.7590187590188,58.6619857615532,102.242933453982,12.0006510980087,2.89173006773778,11.7257748975161,2.77435605634316,"yes","yes","yes","no","HK"
"91","EMC6",0.00987954495146314,0.00553891497085633,0.0304860918864577,0.0045037785974805,0.0106491078753098,0.00910971362384706,0.0329587897978344,0.00390866318988028,0.0206260293861616,0.0133941340968457,0.00997342214924654,0.00563167681154862,0.0305778592954419,0.00221918507967516,0.00253241187583799,0.00285875138808081,2,"HCTDMSOr2",8.67435158501441,13.398275876388,16.8443770048592,6.39670734647702,4.22158905645799,5.43062697107547,3.02759957197101,"yes","yes","yes","no","HK"
"92","EMC8",0.00919043418186456,0.00784493166790412,0.018028820401119,0.00315949034939838,0.0104518625440078,0.021812409802777,0.0244259284164622,0.00426409467166308,0.0523364713716709,0.0234656090907711,0.00971352960435002,0.00894283720986019,0.0186835604625481,0.0027880421855964,0.00561194968918807,0.00371904363268726,2,"HCTDMSOr2",6.15706051873199,8.66409280037205,11.7840819042723,2.79652805956697,2.47171762683874,2.09135669231882,1.50150081148454,"yes","yes","yes","no","HK"
